2183	14
2260	14
1870	14
1460	14
2010	14
1516	14
1852	14
1805	14
2600	14
546	68
1194	231
1282	231
1308	231
1315	231
1316	231
1330	231
1337	231
1346	231
1366	231
1372	231
1332	113
1295	113
1385	113
1383	113
1321	113
1293	113
1349	113
1348	113
1373	113
1271	113
1360	113
2897	68
1551	129
1564	232
1927	232
1645	232
2381	232
2667	232
2782	252
1488	252
1942	252
1758	252
1136	252
1868	252
272	119
1213	313
1234	313
1285	313
1311	313
1401	313
394	183
824	45
2580	214
1190	146
1191	146
1186	172
1417	298
1201	298
1240	298
1265	298
1227	298
1259	298
1257	298
1303	298
1242	298
1241	298
1405	298
1195	298
1208	298
1218	298
1290	298
1372	298
1315	298
1415	298
1289	298
1263	298
1166	119
2952	253
2981	253
2964	253
2969	253
2966	253
562	183
2342	106
1707	106
698	116
722	116
712	116
703	116
714	116
704	116
1989	214
3095	19
3112	19
3121	19
3123	19
2033	118
2332	247
2333	247
2464	247
2435	247
2329	247
2222	113
1357	184
1358	184
1243	184
1387	184
1350	184
1359	184
1193	184
1334	184
1214	184
1329	184
2430	291
2431	291
330	214
2813	291
1756	291
2313	291
1674	291
2053	291
2414	291
2207	291
2362	291
363	119
326	119
860	221
2417	119
2954	220
2977	220
1757	113
2756	107
2628	107
2616	107
2547	107
2449	107
2265	107
1860	107
2878	97
1734	97
2113	182
2575	129
1644	58
1512	114
1672	274
386	113
2413	126
1533	263
2061	263
1702	263
1722	263
1492	263
2541	263
1747	263
2229	146
1781	146
2675	146
1764	146
2441	146
2376	146
2344	195
2451	195
2304	195
2876	195
1886	195
1517	68
1633	224
2639	113
1994	68
2134	68
2127	214
2153	214
657	41
659	41
658	41
673	41
260	50
264	50
261	50
239	50
536	185
1522	185
1451	185
1458	185
1664	185
2039	185
1797	185
1855	129
531	284
3065	284
1834	228
1712	228
2580	129
2580	182
2089	224
2105	41
1994	41
2819	41
2405	291
2631	41
1696	224
1994	224
2127	214
2858	36
802	190
2015	41
1501	303
89	119
2111	220
223	41
2931	41
2172	41
2651	214
1644	214
2090	129
1502	8
3089	86
113	153
1736	36
1532	129
1448	36
2866	129
2154	129
1356	183
2661	291
2811	224
836	182
643	129
1557	214
446	129
1994	119
2927	233
2904	129
316	224
181	224
1532	224
330	224
272	224
890	224
392	224
391	224
1522	88
1522	134
1522	72
1522	311
3081	269
315	42
2592	129
2561	113
1470	117
1605	182
1644	119
2730	2
1575	2
1912	2
2744	2
2173	2
1495	65
1644	68
3074	164
482	164
3078	284
216	197
216	197
1969	231
1636	36
2643	8
2794	153
1473	110
1473	113
535	119
1473	68
1473	129
1473	81
3073	81
535	270
1473	36
1473	214
1536	62
2617	233
2137	183
1558	41
1644	271
1547	36
2565	113
2221	214
2221	55
333	11
2688	153
2940	257
1450	36
1729	36
18	36
19	36
20	36
1665	113
1665	224
1665	183
1665	41
1685	105
1685	172
1685	105
1685	214
1685	68
1685	129
1685	68
1685	129
1685	19
1685	129
3082	197
1685	118
1685	19
1685	19
1685	19
3082	81
1685	113
1685	303
1970	68
1642	233
1517	129
1876	129
1655	129
1966	129
1805	129
1721	182
1468	182
2350	182
1931	182
2079	182
1806	182
1820	182
1759	182
1602	182
1836	182
898	41
1927	41
2381	41
1647	233
231	37
1380	278
1309	278
1317	278
1353	278
1338	278
2580	299
266	245
267	245
685	245
677	245
268	245
265	245
688	245
679	245
269	245
678	245
627	113
885	113
537	113
606	113
613	113
539	113
1913	182
2745	182
2620	41
1080	63
1167	119
1981	303
1225	116
1454	193
598	216
1550	216
1548	216
1567	216
2972	129
1469	129
1835	113
1882	129
1611	129
1546	129
1835	129
1576	129
2577	129
2237	233
2889	309
2906	309
2421	309
2862	309
1170	309
2294	309
2919	309
710	221
1335	113
2581	113
815	287
806	287
848	287
816	287
808	287
814	287
1974	220
2668	129
2181	129
2899	129
2502	275
388	272
1672	41
1672	41
2101	214
1685	118
2580	105
2774	41
2735	129
2685	129
1314	55
629	129
2017	129
1790	129
2761	129
1601	67
781	68
780	68
2496	303
2393	194
804	1
803	1
798	1
809	1
795	1
794	1
807	1
811	1
810	1
788	1
580	50
2089	8
2445	235
1176	235
1894	235
2026	235
2298	235
2488	235
3017	101
3022	101
3048	101
3055	101
3057	101
1025	232
1714	68
2872	68
1966	68
1485	68
1970	68
1818	68
620	68
1486	68
1871	68
2001	68
855	273
853	273
852	273
849	273
846	273
847	273
271	214
1467	55
2572	228
1493	228
513	214
1253	304
1336	304
1297	304
1255	304
1825	8
996	129
1030	119
574	36
1024	118
947	224
2056	224
2836	231
409	129
414	257
1579	41
1946	41
2463	67
2737	67
2343	67
2423	67
2686	67
2690	67
2363	67
2538	67
2550	67
2211	67
2652	119
975	41
1685	224
2166	113
337	303
1474	36
605	65
666	295
2879	220
1522	266
2108	192
1942	182
1583	118
1923	36
2765	247
857	247
856	247
1983	303
2792	129
1877	231
1432	129
1541	129
1459	129
829	105
112	233
1621	113
2753	41
2619	41
2752	41
611	113
2056	214
2052	257
500	257
547	257
571	257
2516	257
1444	257
1685	257
488	257
623	257
887	257
430	257
1548	257
1623	257
2355	257
551	257
452	257
927	257
1774	257
1506	257
1638	257
2259	113
1474	203
1513	68
1049	257
1044	257
1059	257
1651	224
93	8
2845	8
2856	8
2838	8
2852	8
2868	8
1598	8
2859	8
2842	8
2846	8
2843	8
989	232
2924	68
1851	137
2029	137
2117	137
2790	137
1462	137
1600	137
1697	137
1766	137
1838	137
1897	137
1762	137
1735	137
1053	55
1045	36
842	129
1980	105
2032	220
2670	129
2525	119
1872	219
2575	219
2016	219
1554	219
1553	219
1549	68
3	136
4	136
2	136
5	136
6	136
1	136
2180	129
1670	303
624	38
1532	113
2844	129
535	306
535	306
8	36
2400	172
2401	172
2402	172
2558	172
2513	258
2074	226
1500	226
2058	226
1627	226
1991	226
2548	226
2225	144
2397	144
1995	144
2270	144
1673	144
2272	144
1460	300
1708	300
1744	300
2011	300
1656	300
1892	300
674	129
2691	224
2031	214
125	212
1205	291
1419	291
2447	41
396	104
2617	68
337	227
2116	291
2515	226
205	214
2909	113
438	63
2398	274
2309	214
2072	304
1687	304
2030	304
1780	304
1779	304
2145	304
691	67
2193	214
1867	116
1097	116
1076	116
1684	42
1623	42
1524	42
1569	42
1539	42
1683	42
2028	42
1421	42
2623	128
861	41
1555	224
2088	41
2198	41
2554	41
2870	41
2747	41
2129	106
496	36
1058	118
951	214
890	118
2759	214
299	113
890	129
1564	183
2534	105
2654	105
2618	105
2374	105
1685	105
2388	105
3076	68
2041	68
2307	119
367	105
2377	255
2360	255
2142	255
2520	255
2736	255
2192	255
2378	255
2133	255
2804	255
2803	255
2805	255
2072	255
2800	255
1899	255
2802	255
633	214
1473	119
1618	55
574	118
2504	233
207	41
633	214
1685	182
2893	166
419	166
632	182
553	129
510	224
1802	214
553	226
1499	113
1601	131
2950	8
2639	119
2222	36
227	226
219	226
222	226
1768	220
2573	220
2545	220
535	183
1532	224
287	214
2814	224
1718	113
1608	36
1620	65
1801	214
2238	190
2530	190
2680	190
2084	190
2085	190
2215	190
292	257
1566	113
1822	233
1473	220
1705	68
1607	113
971	214
323	113
2892	44
2239	129
1855	68
845	68
879	153
602	153
932	153
426	153
895	153
530	153
2462	220
2341	106
1473	257
103	28
2760	36
631	291
2381	214
2311	129
274	113
535	113
2849	129
557	86
1734	98
2273	119
820	66
3125	25
281	224
886	124
1260	41
1261	41
1287	41
1644	129
1272	191
1328	191
1246	191
1409	191
1408	191
206	214
293	119
2408	221
1888	221
1728	221
2082	68
990	182
2898	106
532	129
2014	113
1885	113
2518	113
2302	113
2517	113
1910	113
2357	113
2812	113
2590	113
1425	113
1532	41
1678	72
1807	72
1919	224
2196	157
2649	36
829	224
2864	41
2455	153
2456	153
2457	153
2241	153
2458	153
2068	153
2802	153
2801	153
2773	153
2598	153
1862	119
1096	224
1094	224
1092	224
1091	224
1874	220
1149	178
1473	226
1991	226
1662	226
1517	226
2191	226
407	226
2980	68
2944	68
1741	226
746	226
733	226
739	226
735	226
734	226
729	226
754	226
2411	214
1522	203
1764	129
2593	36
2501	172
1706	119
2987	233
2989	233
2988	233
555	113
2172	36
1921	214
672	129
2916	83
1918	83
2240	41
2193	214
909	129
2914	62
2007	61
1883	27
2680	119
1771	228
2191	228
1712	228
2013	228
2666	228
2195	37
1835	41
2855	41
2854	41
2861	41
2839	41
2007	182
2248	214
3073	47
2609	77
1923	113
2237	214
1865	58
2385	245
2384	245
2829	245
2381	224
1636	245
2191	245
784	203
1455	113
1494	67
2037	221
2054	221
2627	221
2191	221
2883	221
1580	221
340	293
1813	113
217	271
226	271
7	271
218	271
224	271
204	271
225	271
2825	36
104	284
2622	220
1685	232
2205	55
2714	70
1785	19
3084	19
2389	214
2426	214
2390	214
2436	214
2218	214
1480	105
2764	247
2941	68
2657	36
2699	36
1606	36
2542	21
2762	21
2227	21
2420	113
1685	36
562	119
290	41
2212	170
1939	113
535	257
2881	119
294	65
2014	113
1885	113
2518	113
2302	113
2517	113
1910	113
2357	113
2812	113
2590	113
1425	113
1575	36
353	129
2580	118
1652	214
1736	214
2635	119
1964	223
1698	223
2586	223
2692	223
2537	223
2170	223
2580	208
561	203
561	218
561	298
561	226
561	183
2837	55
234	178
2572	99
1051	238
1073	238
1073	119
2574	182
2640	129
1945	129
2044	129
1725	303
1815	103
1695	36
456	36
1663	226
1957	151
2299	113
2442	226
457	36
2316	119
1767	129
1665	68
497	226
1685	41
378	197
1422	119
680	215
681	215
665	215
664	215
682	215
2807	113
1795	113
2315	113
2403	113
2493	113
1807	113
2488	113
2671	113
1662	119
434	214
1141	220
2657	36
2699	36
1606	36
2496	214
2127	214
221	129
2151	223
2923	223
2476	223
1896	223
2659	223
2769	223
1473	214
1924	105
1567	36
2077	113
1371	129
1368	129
1384	129
2235	24
2828	220
2775	121
2004	121
2107	121
1435	121
2791	129
2606	220
1843	224
2037	114
2614	200
2130	200
2632	200
2338	221
1690	221
1879	221
2021	221
2136	221
2663	221
1518	114
1443	114
1473	114
1517	114
1444	114
1551	114
1442	114
1667	114
1727	114
1523	114
1763	114
1470	114
2642	114
1828	114
1846	114
416	226
416	41
416	183
2326	236
2165	236
1648	236
2644	236
2674	236
2739	236
2620	157
2039	157
2039	157
2308	157
2308	157
1889	157
2364	157
2364	157
2467	157
2467	157
1976	157
565	3
915	3
423	3
461	3
567	3
543	3
570	3
576	3
637	3
458	3
506	3
1685	214
622	182
1644	68
640	103
1814	183
2816	183
1643	257
1593	257
2075	257
1685	226
15	307
2206	291
2483	291
2648	291
1753	291
2681	68
535	18
515	67
954	129
1107	224
876	41
296	214
1503	122
562	129
884	41
2238	214
449	113
830	129
133	10
54	10
70	10
64	10
56	10
124	10
2204	113
1854	113
2773	119
449	214
448	1
1761	28
1731	10
2503	10
1641	10
1488	10
2266	10
2572	10
2432	68
2566	68
1991	68
1008	190
2015	41
276	214
2113	183
67	68
367	68
148	129
638	113
783	113
925	182
286	224
1318	203
425	30
1451	274
2038	274
945	55
841	214
2724	84
1101	4
1105	4
1093	4
1104	4
1098	4
1101	4
1099	4
1100	4
1095	4
1103	4
1102	4
1034	4
2353	4
2784	4
2793	129
2281	68
1847	68
1630	68
1647	68
2046	86
2404	153
1711	150
2810	150
1841	150
2366	150
2104	150
1352	150
1327	150
1409	150
1396	150
1298	150
1288	150
1228	150
1408	150
2912	214
2429	102
633	224
1473	113
1046	298
1787	129
1122	77
1852	183
622	177
535	231
1700	129
692	221
1757	113
604	129
1932	113
912	264
594	214
2156	36
2096	113
367	113
1061	119
294	298
2105	220
2758	41
1501	291
2708	291
2709	291
2046	291
1788	291
1717	291
1476	291
1451	291
420	146
1890	43
1499	113
2285	129
2659	223
1619	53
2101	298
2340	248
2974	248
2716	248
2633	119
371	286
374	286
362	286
361	286
382	286
1438	129
1134	97
1751	36
389	266
653	41
2617	36
288	271
1446	113
1439	113
1679	113
3061	47
3067	47
3075	47
3080	47
3087	47
3079	47
534	164
1720	203
2127	214
2501	233
1923	233
3077	215
271	28
234	141
2722	36
1589	113
2328	113
2424	113
2367	224
1601	67
2336	214
2337	214
1835	105
2471	129
1665	102
667	178
535	68
1146	227
2925	55
493	276
1659	113
1929	73
1796	73
2114	73
2865	73
2562	73
2274	73
2522	249
777	220
343	68
1873	1
1709	1
2505	1
2605	1
2258	1
2262	1
1966	129
432	220
1400	213
1291	213
1414	213
1258	213
1365	213
1245	213
2664	113
2007	226
334	55
1588	138
1379	113
1866	214
2936	68
96	68
532	113
562	114
3085	30
913	30
478	30
595	30
924	30
579	30
475	30
476	30
540	30
933	30
869	30
477	30
914	30
870	30
1901	36
590	15
633	129
2101	36
825	172
2443	129
916	105
609	184
1654	214
1341	91
1340	91
1391	91
2058	102
1521	68
2610	179
2521	129
1512	41
1927	41
1564	41
2381	41
1032	119
962	119
1038	119
1017	119
957	119
980	119
67	18
1618	72
434	113
449	1
695	129
337	55
2419	119
2539	124
2885	124
2450	124
2126	124
900	312
542	278
542	35
633	182
472	203
947	129
271	210
1999	199
672	129
1869	68
2938	41
1629	38
1981	41
2532	214
2524	41
240	43
246	43
251	43
264	43
243	43
248	43
535	74
406	182
1491	184
272	224
1812	68
2223	264
649	197
1924	103
2788	36
1215	41
1953	247
535	229
235	71
1064	190
1052	247
2237	233
2098	233
2672	233
2428	233
2568	233
2368	233
2137	233
2396	233
2437	233
1681	68
2219	172
2786	9
1179	224
661	182
1869	193
2665	193
2087	193
1978	193
1808	193
1686	193
1683	193
1997	193
2612	193
1526	193
2197	193
2548	226
1685	226
2248	226
2237	226
2127	226
2352	129
368	214
346	113
2596	41
2683	41
2536	41
2634	41
2164	41
2218	41
2168	41
2165	41
2168	41
2163	41
1082	226
1557	36
1561	36
2365	36
318	4
2480	170
2745	220
294	214
1991	113
148	63
1454	224
1618	55
1970	41
2763	41
1903	41
1483	8
455	214
1002	214
1125	226
369	182
1423	224
322	118
585	19
2025	167
1881	167
1712	167
2289	267
2527	257
1914	68
1761	28
2492	113
2250	105
2917	55
1656	119
1910	113
2580	113
830	50
1646	41
2905	182
405	129
932	243
903	135
484	135
568	135
2434	119
574	265
888	257
2089	129
1130	214
1109	214
1116	214
1113	214
271	55
1577	257
1849	257
1584	257
16	182
1968	105
368	158
480	199
535	133
535	152
2335	119
611	38
1827	148
408	41
2110	214
1614	119
3083	281
999	281
1001	281
1000	281
1018	281
1022	281
1026	281
1115	281
1139	281
1140	281
1832	68
791	285
377	119
282	118
1053	298
1474	173
2146	79
1943	79
1477	303
800	47
826	105
684	257
1469	113
1449	257
1726	214
960	300
1070	178
3090	17
429	129
1344	19
1361	19
1307	19
1412	19
1200	19
1377	19
1402	19
1403	19
462	55
456	67
2587	143
2937	288
2826	288
2500	288
1740	288
1833	288
1433	288
1770	288
2818	288
1887	113
545	257
141	129
1921	36
2395	118
456	188
2510	55
413	41
1930	36
2127	182
2719	214
3106	306
1155	36
1475	113
1809	55
2543	113
2738	190
1493	113
297	231
1573	55
1909	36
1773	129
2415	129
2005	193
330	36
1124	257
367	119
1148	203
2439	224
384	72
357	113
2794	243
1292	105
2498	113
2499	113
1474	224
1609	65
596	134
1527	105
2928	36
2410	262
373	303
1794	113
1896	129
2485	213
2018	213
2220	213
2523	213
1694	213
2048	213
1053	41
1522	113
2580	113
283	8
1739	274
1686	274
1482	274
2319	274
1507	55
1424	182
2508	237
3074	237
421	257
1625	51
555	257
555	257
372	129
1616	247
1603	247
2979	247
1736	36
958	224
1055	36
572	113
573	224
498	110
1430	226
1509	129
840	149
1912	254
1680	254
1431	254
1733	254
1484	254
2132	254
1950	254
2830	254
1671	254
2045	254
1586	68
2617	36
2511	308
1857	68
1665	68
2723	68
1586	68
1162	68
934	214
2273	104
437	243
1940	257
2896	41
2730	286
1074	224
365	105
529	105
1653	113
1713	220
2576	113
931	119
1837	113
2427	113
301	232
2660	257
2915	206
2645	55
1606	36
2496	55
497	224
355	113
2022	183
2703	68
1483	68
2323	68
329	129
778	55
2040	129
864	203
976	233
3035	230
3045	230
3018	230
3053	230
417	34
592	267
610	4
519	4
453	4
2808	113
881	226
929	257
1058	214
330	105
234	103
1062	86
2978	221
2978	165
2863	113
2903	113
2158	65
2711	119
2487	113
1823	220
309	68
295	68
370	68
1456	182
1629	113
2078	224
490	22
1610	226
578	224
1437	119
2227	36
2579	68
1060	214
1624	182
1605	182
1534	182
1617	182
1519	128
1053	119
446	168
2634	119
341	224
1895	113
2122	226
1323	220
1247	220
324	226
515	266
1448	113
1665	104
486	88
1498	296
2900	89
1647	267
749	182
752	182
2399	257
1161	277
1830	307
393	257
410	175
2024	110
1578	226
593	68
2042	73
1685	73
1473	73
1665	113
2479	167
1993	167
2201	167
2477	167
2391	167
2244	105
2234	105
2246	105
1752	253
2569	253
2759	78
2106	78
1642	78
2705	78
2552	62
3115	156
3099	156
3118	156
1133	119
1021	68
1501	291
2604	129
1703	232
1557	232
2850	232
1907	232
1596	232
1445	232
2867	232
1949	232
2322	232
2821	232
2858	119
535	113
938	68
535	214
1490	274
2908	274
2263	129
2653	129
2209	68
334	124
2148	260
521	257
1738	226
257	226
1657	226
256	226
241	226
1685	203
1685	238
2444	153
1685	129
2199	182
2850	65
2229	65
1991	65
1710	220
1960	113
890	214
2071	214
1615	214
2020	214
1429	214
1856	214
404	261
397	261
2127	67
3056	185
2602	115
2676	115
2721	115
1665	129
12	181
9	181
11	181
10	181
13	181
14	181
2448	68
2929	36
2958	142
977	55
17	113
515	197
916	226
1620	303
2256	129
330	8
2292	221
2375	172
1006	129
1969	231
326	68
2686	68
436	210
1799	119
1741	119
1570	119
919	119
1583	220
1940	118
2768	129
2785	129
1185	4
1187	4
1182	4
1183	4
1188	4
1184	4
1180	4
1181	4
2189	221
2293	221
2478	221
2822	221
2921	221
278	58
2188	129
2354	267
983	267
1042	267
1039	267
1010	267
1041	267
1068	267
1012	267
1033	267
1036	267
1040	267
1035	267
2741	129
2902	68
2221	214
514	220
1977	129
1551	129
2994	16
2635	118
2324	65
481	41
2102	247
1746	247
1992	247
1998	247
2115	247
2155	247
829	41
2171	289
1665	220
2666	182
1665	184
2666	182
1665	184
387	36
1685	226
2286	214
1855	68
1572	267
2890	67
2754	67
2677	67
2015	67
2157	118
574	118
1168	267
1563	129
2002	129
2934	129
1019	36
2127	226
683	261
686	261
689	261
690	261
1994	55
1958	113
650	68
2556	113
2398	291
2584	291
1218	69
1262	69
1395	69
1986	232
2765	247
577	172
2799	220
2706	119
1082	178
2963	113
1204	250
1367	250
1249	250
523	226
2187	129
577	129
1335	68
1801	129
2049	113
622	119
928	214
311	119
1669	41
214	190
167	221
1522	68
2838	8
2831	119
2655	82
782	48
557	224
1936	8
337	224
931	257
2798	172
294	102
2546	220
1852	129
952	19
831	129
338	68
531	113
917	129
687	39
2918	119
1826	68
2636	68
2637	68
2625	68
2626	68
2627	68
1955	247
1974	183
1543	113
1976	68
2040	203
1844	257
1651	257
249	5
254	5
245	5
247	5
258	5
253	5
2346	303
379	41
1016	129
2576	113
1900	113
1090	17
2589	184
2491	233
648	129
1938	222
2512	113
1356	129
3086	47
902	164
2354	97
1639	97
1496	97
1660	97
2074	97
535	63
337	257
959	119
443	41
1720	182
1688	68
2601	303
367	226
1283	220
235	147
235	147
1663	129
1780	129
2051	129
2089	129
2301	129
2557	129
2003	129
2177	243
2255	243
2895	243
2833	243
2880	214
2922	214
1654	129
676	129
2779	113
2279	257
2352	233
558	68
819	75
837	75
797	75
839	75
651	4
320	113
1543	55
1628	36
574	55
801	100
1983	68
2125	226
2103	214
2926	68
2515	98
1568	129
1370	203
1301	203
1273	203
1206	203
2949	36
2948	36
2957	36
2976	36
516	232
2028	41
3070	87
1644	114
2827	124
2835	124
1600	124
1861	124
2271	124
2361	124
1597	214
2060	224
492	41
1322	36
574	267
1635	153
779	148
3068	262
377	119
289	299
2056	214
963	220
481	68
2056	129
1473	36
2083	303
574	114
89	119
1020	245
938	68
285	55
1635	232
2023	119
47	226
1591	274
1634	274
1800	274
2035	274
147	113
2127	113
614	119
1056	214
2050	68
1839	61
449	68
341	41
2112	105
2582	41
2975	55
